OrderID,CustomerName,Phone,State,Product,Price,Quantity,OrderDate,PaymentStatus,Email
314,CHIKA ONUOHA,08061585421,PORT HARCOURT,iphone x,,1.0,,failed,chinedu@email.com
315,Michael Peters,,ENUGU,hp laptop,,1.0,,paid,gbenga@
316,Michael Peters,,KADUNA,samsung phone,,1.0,,paid,danokoro@mail
317,ESTHER JOHN,,ENUGU,infinix phone,,1.0,,failed,adefemi@mail
318,amina ibrahim,,ABUJA,samsung phone,,2.0,,pending,adefemi@mail
319,GRACE DANIEL,08027820203,ENUGU,infinix phone,,1.0,,paid,danokoro@mail
320,ifeoma igwe,08003450528,KADUNA,hp laptop,,2.0,,failed,chinedu@email.com
321,Michael Peters,,KADUNA,samsung phone,,1.0,,paid,blessing@mail.com
322,KINGSLEY ONU,08046419089,ABUJA,hp laptop,,1.0,,pending,musa@mail.com
323,TUNDE BAKARE,08074631967,LAGOS,hp laptop,,2.0,,pending,chinedu@email.com
324,amina ibrahim,08084364946,LAGOS,iphone x,,1.0,,paid,oluchioke@mail
325,Blessing Okorie,08026957455,ENUGU,hp laptop,,1.0,,pending,janet@mail.com
326,musa danjuma,,PORT HARCOURT,hp laptop,,3.0,2024-10-23,pending,chinedu@email.com
327,oluchi oke,08085990898,PORT HARCOURT,samsung phone,,1.0,2024-11-20,paid,chinedu@email.com
328,oluchi oke,08076365818,ABUJA,iphone x,,1.0,,pending,oluchioke@mail
329,FAITH JOHN,08073793387,JOS,samsung phone,,1.0,2024-11-14,failed,unkwoknemail@gmail.com
330,ESTHER JOHN,08013389874,PORT HARCOURT,airpods,,1.0,,pending,blessing@mail.com
331,sarah ben,08070853755,KADUNA,iphone x,,1.0,,paid,chinedu@email.com
332,CHIKA ONUOHA,08041868469,LAGOS,airpods,,1.0,,pending,abdul@mail
333,FAITH JOHN,08067291261,LAGOS,iphone x,,1.0,,paid,no email
334,amina ibrahim,,JOS,samsung phone,,1.0,,failed,unkwoknemail@gmail.com
335,ferdinand nwoke,08083488226,JOS,hp laptop,,2.0,,paid,chinedu@email.com
336,ifeoma igwe,08026601195,LAGOS,infinix phone,,1.0,,paid,chinedu@email.com
337,CHIKA ONUOHA,08048233546,JOS,samsung phone,,1.0,2024-10-20,paid,adefemi@mail
338,EMEKA UZO,08094818271,PORT HARCOURT,hp laptop,,1.0,,paid,chinedu@email.com
339,VICTOR ADE,08013864096,KADUNA,iphone x,,1.0,,paid,chika@mail.com
340,FAITH JOHN,,LAGOS,hp laptop,,1.0,,paid,unkwoknemail@gmail.com
341,joy okafor,,JOS,airpods,,1.0,2024-11-07,failed,esther@mail.com
342,GRACE DANIEL,08005842112,KADUNA,hp laptop,,1.0,,paid,adefemi@mail
343,musa danjuma,08040332489,LAGOS,infinix phone,,1.0,,failed,unkwoknemail@gmail.com
344,GRACE DANIEL,08035631030,KADUNA,iphone x,,1.0,2024-10-12,pending,amina@email.com
345,VICTOR ADE,,JOS,iphone x,,1.0,,pending,chika@mail.com
346,joy okafor,08080705884,ENUGU,iphone x,,1.0,2024-11-24,paid,amaka@
347,Blessing Okorie,08055361094,JOS,infinix phone,,1.0,,pending,esther@mail.com
348,oluchi oke,,ABUJA,samsung phone,,2.0,2024-10-23,pending,unkwoknemail@gmail.com
349,oluchi oke,,LAGOS,iphone x,,2.0,,failed,esther@mail.com
350,ferdinand nwoke,,LAGOS,hp laptop,,3.0,,paid,janet@mail.com
351,VICTOR ADE,08002246853,KADUNA,infinix phone,,3.0,,paid,emeka@mail.com
352,ESTHER JOHN,,JOS,samsung phone,,2.0,,paid,esther@mail.com
353,joy okafor,,JOS,infinix phone,,1.0,2024-10-19,pending,oluchioke@mail
354,daniel okoro,,ABUJA,infinix phone,,1.0,,paid,kingsley@mail.com
355,musa danjuma,,LAGOS,iphone x,,1.0,,pending,abdul@mail
356,EMEKA UZO,,KADUNA,iphone x,,1.0,,paid,emeka@mail.com
357,amaka obinna,,LAGOS,hp laptop,,1.0,,paid,chika@mail.com
358,adebayo femi,08004518763,LAGOS,infinix phone,,1.0,,pending,abdul@mail
359,gbenga isaac,,LAGOS,hp laptop,,1.0,,pending,unkwoknemail@gmail.com
360,adebayo femi,,JOS,hp laptop,,3.0,,pending,unkwoknemail@gmail.com
361,gbenga isaac,08076996809,KADUNA,samsung phone,,1.0,,pending,gbenga@
362,joy okafor,,LAGOS,infinix phone,,1.0,,paid,unkwoknemail@gmail.com
363,oluchi oke,08049548070,LAGOS,iphone x,,1.0,,failed,chinedu@email.com
364,adebayo femi,,ENUGU,samsung phone,,3.0,2024-10-03,paid,unkwoknemail@gmail.com
365,Michael Peters,,PORT HARCOURT,samsung phone,,1.0,,failed,blessing@mail.com
366,ferdinand nwoke,08027938007,LAGOS,samsung phone,,1.0,,failed,amina@email.com
367,daniel okoro,08006588812,PORT HARCOURT,samsung phone,,3.0,2024-11-15,pending,oluchioke@mail
368,GRACE DANIEL,,PORT HARCOURT,iphone x,,1.0,,paid,adefemi@mail
369,CHIKA ONUOHA,,JOS,iphone x,,1.0,,pending,janet@mail.com
370,janet olawale,08079432747,JOS,samsung phone,,1.0,,paid,danokoro@mail
371,GRACE DANIEL,,ENUGU,airpods,,2.0,2024-10-01,paid,unkwoknemail@gmail.com
372,FAITH JOHN,08054852522,KADUNA,iphone x,,3.0,,pending,chinedu@email.com
373,joy okafor,,PORT HARCOURT,infinix phone,,2.0,,paid,unkwoknemail@gmail.com
374,amina ibrahim,08065258069,PORT HARCOURT,hp laptop,,2.0,,pending,musa@mail.com
375,oluchi oke,08027086180,KADUNA,samsung phone,,1.0,,pending,no email
376,janet olawale,,KADUNA,infinix phone,,1.0,,paid,musa@mail.com
377,VICTOR ADE,08019079613,PORT HARCOURT,hp laptop,,1.0,,pending,chika@mail.com
378,Chinedu Okafor,08090787769,ABUJA,hp laptop,,3.0,,pending,kingsley@mail.com
379,oluchi oke,,LAGOS,airpods,,2.0,,failed,no email
380,ESTHER JOHN,,ABUJA,hp laptop,,2.0,,pending,emeka@mail.com
381,ferdinand nwoke,,KADUNA,samsung phone,,1.0,2024-10-10,paid,chinedu@email.com
382,amaka obinna,,LAGOS,samsung phone,,3.0,2024-11-07,paid,amaka@
383,ABDUL BELLO,08069877190,JOS,iphone x,,3.0,,failed,unkwoknemail@gmail.com
384,joy okafor,,ABUJA,hp laptop,,3.0,,failed,unkwoknemail@gmail.com
385,Chinedu Okafor,,JOS,infinix phone,,1.0,,failed,abdul@mail
386,ifeoma igwe,,ABUJA,hp laptop,,1.0,,paid,chinedu@email.com
387,Michael Peters,08044068635,LAGOS,hp laptop,,2.0,,paid,abdul@mail
388,GRACE DANIEL,,ABUJA,airpods,,3.0,,failed,unkwoknemail@gmail.com
389,joy okafor,,LAGOS,iphone x,,3.0,2024-10-03,paid,unkwoknemail@gmail.com
390,joy okafor,,LAGOS,samsung phone,,1.0,,failed,danokoro@mail
391,janet olawale,,KADUNA,airpods,,1.0,,failed,esther@mail.com
392,joy okafor,08017202583,ENUGU,infinix phone,,3.0,,pending,emeka@mail.com
393,ABDUL BELLO,,LAGOS,airpods,,2.0,,paid,musa@mail.com
394,ESTHER JOHN,08094746148,PORT HARCOURT,samsung phone,,3.0,2024-11-18,paid,oluchioke@mail
395,GRACE DANIEL,,ABUJA,infinix phone,,1.0,2024-10-29,failed,danokoro@mail
396,ferdinand nwoke,,KADUNA,iphone x,,3.0,2024-11-25,pending,esther@mail.com
397,amina ibrahim,08057724161,JOS,hp laptop,,1.0,,paid,abdul@mail
398,GRACE DANIEL,,LAGOS,infinix phone,,2.0,2024-10-24,paid,chinedu@email.com
399,KINGSLEY ONU,08021121081,ENUGU,iphone x,,1.0,,paid,chika@mail.com
400,oluchi oke,,ENUGU,iphone x,,1.0,,paid,sarah@mail
401,musa danjuma,,PORT HARCOURT,samsung phone,,2.0,,failed,amina@email.com
402,GRACE DANIEL,08009274468,KADUNA,iphone x,,1.0,,failed,chinedu@email.com
403,janet olawale,08001870483,JOS,samsung phone,,1.0,,paid,faith@gmail.com
404,daniel okoro,08066723669,ENUGU,hp laptop,,1.0,2024-10-28,failed,chinedu@email.com
405,TUNDE BAKARE,,KADUNA,infinix phone,,1.0,,paid,faith@gmail.com
406,oluchi oke,08037934805,LAGOS,hp laptop,,3.0,2024-11-07,failed,amina@email.com
407,gbenga isaac,,ABUJA,airpods,,1.0,,paid,no email
408,oluchi oke,08027766473,PORT HARCOURT,samsung phone,,3.0,,pending,chika@mail.com
409,CHINEDU OKAFOR,08092431830,PORT HARCOURT,samsung phone,,1.0,,failed,emeka@mail.com
410,daniel okoro,08045927805,ENUGU,samsung phone,,1.0,2024-11-28,pending,janet@mail.com
411,musa danjuma,08027242103,ENUGU,hp laptop,,1.0,,paid,unkwoknemail@gmail.com
412,janet olawale,,LAGOS,hp laptop,,2.0,,failed,unkwoknemail@gmail.com
413,GRACE DANIEL,,JOS,iphone x,,1.0,,paid,sarah@mail
414,amaka obinna,,ENUGU,samsung phone,,1.0,,pending,adefemi@mail
415,ifeoma igwe,08098845384,PORT HARCOURT,hp laptop,,2.0,2024-11-03,failed,chinedu@email.com
416,Michael Peters,08011748865,PORT HARCOURT,samsung phone,,1.0,,failed,abdul@mail
417,Chinedu Okafor,,ENUGU,samsung phone,,3.0,,pending,unkwoknemail@gmail.com
418,oluchi oke,08034898176,PORT HARCOURT,infinix phone,,3.0,2024-11-11,pending,abdul@mail
419,ferdinand nwoke,08049088106,KADUNA,airpods,,1.0,,pending,gbenga@
420,EMEKA UZO,08097917071,PORT HARCOURT,samsung phone,,3.0,2024-10-28,pending, no email
421,janet olawale,,LAGOS,infinix phone,,3.0,,paid,gbenga@
422,GRACE DANIEL,08086772053,ABUJA,iphone x,,2.0,,paid,kingsley@mail.com
423,TUNDE BAKARE,08057721222,KADUNA,airpods,,3.0,,failed,gbenga@
424,ESTHER JOHN,,KADUNA,infinix phone,,1.0,,paid,chinedu@email.com
425,janet olawale,08011101590,ENUGU,iphone x,,2.0,,failed,chinedu@email.com
426,musa danjuma,08094278723,ABUJA,infinix phone,,1.0,,failed,chika@mail.com
427,CHINEDU OKAFOR,,LAGOS,iphone x,,1.0,,pending,musa@mail.com
428,amina ibrahim,08054301112,KADUNA,hp laptop,,3.0,,paid,kingsley@mail.com
429,amaka obinna,08003699968,PORT HARCOURT,hp laptop,,1.0,,paid,amina@email.com
430,musa danjuma,08012754708,ENUGU,airpods,,2.0,,paid,gbenga@
431,EMEKA UZO,08081750467,KADUNA,samsung phone,,1.0,,paid,adefemi@mail
432,gbenga isaac,08088427199,KADUNA,airpods,,2.0,,failed,amina@email.com
433,sarah ben,08006311673,ENUGU,iphone x,,1.0,,paid,esther@mail.com
434,Blessing Okorie,08020218996,ENUGU,iphone x,,1.0,,pending,unkwoknemail@gmail.com
435,ferdinand nwoke,,LAGOS,samsung phone,,1.0,,failed,chinedu@email.com
436,amina ibrahim,,KADUNA,hp laptop,,1.0,,paid,oluchioke@mail
437,daniel okoro,08015184379,ABUJA,hp laptop,,3.0,2024-11-15,paid, no email
438,ferdinand nwoke,08020383520,ENUGU,airpods,,2.0,,pending,amina@email.com
439,musa danjuma,,ENUGU,infinix phone,,1.0,,paid,faith@gmail.com
440,ifeoma igwe,08045653127,JOS,iphone x,,1.0,,pending,danokoro@mail
441,oluchi oke,08039446907,LAGOS,iphone x,,1.0,2024-10-20,pending,sarah@mail
442,janet olawale,08015440276,PORT HARCOURT,samsung phone,,1.0,,failed,abdul@mail
443,sarah ben,08050057738,LAGOS,airpods,,1.0,,paid, no email
444,janet olawale,,LAGOS,samsung phone,,3.0,,paid,unkwoknemail@gmail.com
445,oluchi oke,,PORT HARCOURT,airpods,,3.0,2024-10-02,pending,unkwoknemail@gmail.com
446,EMEKA UZO,,ENUGU,samsung phone,,1.0,,pending,janet@mail.com
447,Blessing Okorie,08012599310,PORT HARCOURT,hp laptop,,2.0,,pending,kingsley@mail.com
448,adebayo femi,08011116206,KADUNA,hp laptop,,2.0,,pending,unkwoknemail@gmail.com
449,joy okafor,08012442771,ENUGU,iphone x,,1.0,,pending,amaka@
450,Michael Peters,08015036195,ABUJA,hp laptop,,1.0,2024-11-16,pending,danokoro@mail
451,sarah ben,08056782935,LAGOS,infinix phone,,1.0,,pending,unkwoknemail@gmail.com
452,TUNDE BAKARE,08025031904,PORT HARCOURT,hp laptop,,3.0,2024-10-16,failed,unkwoknemail@gmail.com
453,joy okafor,,ABUJA,iphone x,,1.0,,pending,adefemi@mail
454,EMEKA UZO,08085377950,PORT HARCOURT,samsung phone,,1.0,,paid,adefemi@mail
455,Michael Peters,08020804826,KADUNA,hp laptop,,1.0,,paid, no email
456,FAITH JOHN,08009602914,LAGOS,airpods,,1.0,,paid,blessing@mail.com
457,sarah ben,,KADUNA,airpods,,1.0,,failed,chinedu@email.com
458,VICTOR ADE,,ABUJA,hp laptop,,2.0,,paid,amaka@
459,Michael Peters,08017507348,ENUGU,hp laptop,,1.0,,paid,sarah@mail
460,oluchi oke,08070106023,JOS,hp laptop,,1.0,,pending,chika@mail.com
461,TUNDE BAKARE,08046529988,ABUJA,samsung phone,,1.0,,pending,abdul@mail
462,ABDUL BELLO,08011214996,KADUNA,hp laptop,,1.0,,paid,sarah@mail
463,amina ibrahim,08043154893,KADUNA,samsung phone,,1.0,,paid,adefemi@mail
464,oluchi oke,08097305120,PORT HARCOURT,infinix phone,,1.0,2024-11-24,paid,chinedu@email.com
465,joy okafor,,ABUJA,hp laptop,,2.0,,paid,amaka@
466,CHINEDU OKAFOR,08038273874,JOS,hp laptop,,1.0,,failed, no email
467,oluchi oke,08072579537,KADUNA,infinix phone,,1.0,,pending,danokoro@mail
468,ifeoma igwe,08073227043,ABUJA,iphone x,,1.0,,failed,chinedu@email.com
469,KINGSLEY ONU,08032445140,PORT HARCOURT,infinix phone,,2.0,2024-11-29,failed,abdul@mail
470,TUNDE BAKARE,,ABUJA,hp laptop,,3.0,,paid,oluchioke@mail
471,joy okafor,08094364699,ENUGU,hp laptop,,1.0,,failed,unkwoknemail@gmail.com
472,Blessing Okorie,08016672985,KADUNA,infinix phone,,3.0,,paid,esther@mail.com
473,musa danjuma,08001310403,ENUGU,hp laptop,,2.0,,paid,danokoro@mail
474,sarah ben,,ENUGU,airpods,,2.0,,pending,sarah@mail
475,VICTOR ADE,08087155614,LAGOS,iphone x,,3.0,,pending,chika@mail.com
476,VICTOR ADE,08039103156,ABUJA,airpods,,1.0,,paid,unkwoknemail@gmail.com
477,CHINEDU OKAFOR,08005919307,KADUNA,iphone x,,1.0,,pending,chika@mail.com
478,amina ibrahim,08058863222,ABUJA,iphone x,,2.0,,pending,faith@gmail.com
479,daniel okoro,08040176578,LAGOS,infinix phone,,2.0,,failed,amina@email.com
480,gbenga isaac,08085268489,LAGOS,samsung phone,,2.0,2024-11-12,pending,chika@mail.com
481,ABDUL BELLO,08023921984,JOS,iphone x,,1.0,,paid,janet@mail.com
482,adebayo femi,08052721590,KADUNA,airpods,,1.0,,paid,faith@gmail.com
483,KINGSLEY ONU,,PORT HARCOURT,samsung phone,,1.0,,pending,chinedu@email.com
484,joy okafor,08040599447,KADUNA,hp laptop,,1.0,,paid,janet@mail.com
485,sarah ben,08089245352,LAGOS,infinix phone,,2.0,,failed,amaka@
486,sarah ben,08037608956,LAGOS,infinix phone,,1.0,2024-10-13,pending,musa@mail.com
487,oluchi oke,08021452096,JOS,infinix phone,,2.0,,pending,blessing@mail.com
488,janet olawale,08081334596,PORT HARCOURT,hp laptop,,2.0,,failed,chinedu@email.com
489,KINGSLEY ONU,,PORT HARCOURT,infinix phone,,2.0,,paid,faith@gmail.com
490,adebayo femi,,JOS,samsung phone,,1.0,,failed, no email
491,Chinedu Okafor,08022822120,ENUGU,airpods,,2.0,,failed,musa@mail.com
492,daniel okoro,,ABUJA,samsung phone,,2.0,,pending,gbenga@
493,gbenga isaac,,ABUJA,samsung phone,,3.0,,paid,sarah@mail
494,joy okafor,08038863835,KADUNA,hp laptop,,2.0,,failed,chika@mail.com
495,adebayo femi,,KADUNA,hp laptop,,1.0,2024-10-14,paid,emeka@mail.com
496,CHIKA ONUOHA,08091597780,JOS,iphone x,,2.0,,pending,unkwoknemail@gmail.com
497,daniel okoro,,ABUJA,infinix phone,,2.0,,failed,esther@mail.com
498,ABDUL BELLO,,PORT HARCOURT,iphone x,,3.0,,pending,unkwoknemail@gmail.com
499,joy okafor,08062648507,LAGOS,hp laptop,,1.0,,paid,chika@mail.com
500,amina ibrahim,08083152795,KADUNA,airpods,,1.0,,paid,adefemi@mail
501,FAITH JOHN,08040026312,ABUJA,airpods,,1.0,2024-10-14,paid,sarah@mail
502,sarah ben,08098653589,LAGOS,hp laptop,,3.0,,pending, no email
503,ESTHER JOHN,,LAGOS,hp laptop,,2.0,,paid,blessing@mail.com
504,CHINEDU OKAFOR,,KADUNA,infinix phone,,1.0,2024-10-25,pending,danokoro@mail
505,amina ibrahim,08076353872,JOS,iphone x,,3.0,,paid,danokoro@mail
506,EMEKA UZO,,KADUNA,airpods,,1.0,2024-10-16,failed,emeka@mail.com
507,CHIKA ONUOHA,,PORT HARCOURT,samsung phone,,1.0,,paid,amina@email.com
508,EMEKA UZO,08073781884,ABUJA,hp laptop,,1.0,2024-11-26,failed,amaka@
509,Michael Peters,08023863575,ABUJA,samsung phone,,1.0,,paid,sarah@mail
510,ifeoma igwe,,JOS,iphone x,,2.0,,pending,musa@mail.com
511,TUNDE BAKARE,,ABUJA,infinix phone,,1.0,,paid,musa@mail.com
512,GRACE DANIEL,,LAGOS,airpods,,2.0,,pending,amina@email.com
513,VICTOR ADE,08053705228,ENUGU,iphone x,,1.0,,pending,oluchioke@mail
514,CHINEDU OKAFOR,08037949723,ABUJA,hp laptop,,1.0,,pending,janet@mail.com
515,daniel okoro,08016125491,ABUJA,hp laptop,,1.0,,paid,adefemi@mail
516,adebayo femi,08058769679,KADUNA,airpods,,1.0,,pending,unkwoknemail@gmail.com
517,FAITH JOHN,08034730521,PORT HARCOURT,infinix phone,,3.0,,failed,chinedu@email.com
518,Blessing Okorie,08012526279,JOS,infinix phone,,3.0,,paid, no email
519,VICTOR ADE,,PORT HARCOURT,iphone x,,3.0,,failed, no email
520,CHIKA ONUOHA,,JOS,samsung phone,,1.0,,pending,emeka@mail.com
521,Michael Peters,,JOS,hp laptop,,1.0,,pending,sarah@mail
522,Blessing Okorie,08055132234,LAGOS,hp laptop,,1.0,,pending,musa@mail.com
523,TUNDE BAKARE,08037469395,ENUGU,samsung phone,,1.0,,paid,unkwoknemail@gmail.com
524,joy okafor,08095631652,JOS,hp laptop,,1.0,2024-10-22,paid,unkwoknemail@gmail.com
525,GRACE DANIEL,,JOS,iphone x,,2.0,2024-10-05,pending,adefemi@mail
526,EMEKA UZO,,ABUJA,airpods,,1.0,,pending,unkwoknemail@gmail.com
527,oluchi oke,08059488474,LAGOS,infinix phone,,2.0,,pending,chinedu@email.com
528,daniel okoro,08066699015,KADUNA,airpods,,3.0,,pending,kingsley@mail.com
529,ESTHER JOHN,08018859441,ABUJA,iphone x,,3.0,,pending,gbenga@
530,ESTHER JOHN,08067067256,PORT HARCOURT,iphone x,,1.0,2024-11-03,paid,gbenga@
531,EMEKA UZO,,ENUGU,samsung phone,,1.0,2024-10-03,failed,chinedu@email.com
532,GRACE DANIEL,08005507093,JOS,infinix phone,,1.0,,paid,musa@mail.com
533,ferdinand nwoke,08029458438,LAGOS,iphone x,,2.0,,failed,amaka@
534,amina ibrahim,,PORT HARCOURT,hp laptop,,1.0,,paid,danokoro@mail
535,Michael Peters,,ABUJA,samsung phone,,1.0,2024-11-19,failed,faith@gmail.com
536,Blessing Okorie,08042783053,JOS,iphone x,,3.0,2024-11-16,pending,chinedu@email.com
537,VICTOR ADE,08065982338,KADUNA,hp laptop,,1.0,,pending,kingsley@mail.com
538,daniel okoro,,LAGOS,airpods,,1.0,,pending,faith@gmail.com
539,gbenga isaac,08087915470,LAGOS,hp laptop,,2.0,,paid,adefemi@mail
540,amaka obinna,,ENUGU,hp laptop,,1.0,,failed,unkwoknemail@gmail.com
541,CHINEDU OKAFOR,08079918752,ENUGU,hp laptop,,1.0,,pending,abdul@mail
542,ifeoma igwe,,JOS,iphone x,,3.0,,failed,janet@mail.com
543,janet olawale,,KADUNA,infinix phone,,1.0,,paid,musa@mail.com
544,amina ibrahim,08020736406,ENUGU,hp laptop,,3.0,2024-10-31,pending,blessing@mail.com
545,TUNDE BAKARE,08047609897,PORT HARCOURT,infinix phone,,3.0,,paid,musa@mail.com
546,gbenga isaac,,ENUGU,hp laptop,,1.0,2024-11-30,paid,chika@mail.com
547,Blessing Okorie,08024997606,PORT HARCOURT,samsung phone,,1.0,,paid,oluchioke@mail
548,ABDUL BELLO,08052964962,JOS,airpods,,2.0,2024-11-30,pending,danokoro@mail
549,ferdinand nwoke,08046506300,PORT HARCOURT,iphone x,,1.0,,failed,amina@email.com
550,CHIKA ONUOHA,,KADUNA,infinix phone,,1.0,,pending,chika@mail.com
551,joy okafor,08004485944,JOS,iphone x,,1.0,,failed,no email
552,oluchi oke,,PORT HARCOURT,samsung phone,,1.0,,paid, no email
553,EMEKA UZO,08022879397,ENUGU,infinix phone,,1.0,,paid,amaka@
554,amina ibrahim,08010785304,ABUJA,airpods,,1.0,,pending,musa@mail.com
555,Michael Peters,,JOS,infinix phone,,3.0,,pending,abdul@mail
556,adebayo femi,08061686483,LAGOS,airpods,,1.0,,pending,janet@mail.com
557,gbenga isaac,08037283155,KADUNA,iphone x,,3.0,,paid,emeka@mail.com
558,amaka obinna,08006740452,ABUJA,hp laptop,,1.0,2024-10-31,pending,chika@mail.com
559,amaka obinna,,JOS,samsung phone,,1.0,,failed,chinedu@email.com
560,CHINEDU OKAFOR,,ENUGU,hp laptop,,1.0,,pending,amaka@
561,EMEKA UZO,08041000568,ENUGU,hp laptop,,3.0,2024-10-09,failed,no email
562,musa danjuma,08015777169,ABUJA,iphone x,,2.0,,pending,esther@mail.com
563,adebayo femi,08061604448,JOS,airpods,,1.0,,paid,kingsley@mail.com
564,musa danjuma,08088157874,KADUNA,iphone x,,1.0,2024-11-11,pending,chika@mail.com
565,musa danjuma,,JOS,samsung phone,,2.0,,pending,adefemi@mail
566,KINGSLEY ONU,,JOS,iphone x,,3.0,2024-10-28,failed,no email
567,musa danjuma,08001012637,JOS,airpods,,1.0,2024-11-12,paid,gbenga@
568,ifeoma igwe,08088050857,LAGOS,iphone x,,2.0,,pending,blessing@mail.com
569,adebayo femi,,ABUJA,hp laptop,,1.0,,pending,unkwoknemail@gmail.com
570,VICTOR ADE,08036835132,PORT HARCOURT,airpods,,1.0,,pending,gbenga@
571,daniel okoro,08009094566,ABUJA,hp laptop,,3.0,,paid,amaka@
572,oluchi oke,,KADUNA,iphone x,,1.0,,failed,unkwoknemail@gmail.com
573,Chinedu Okafor,,PORT HARCOURT,samsung phone,,2.0,2024-10-21,failed,unkwoknemail@gmail.com
574,ABDUL BELLO,08094972660,KADUNA,samsung phone,,1.0,,failed,no email
575,EMEKA UZO,08017409255,ENUGU,infinix phone,,2.0,,failed,faith@gmail.com
576,Michael Peters,08029087954,PORT HARCOURT,iphone x,,1.0,,paid,kingsley@mail.com
577,ABDUL BELLO,08016525335,KADUNA,airpods,,1.0,,pending,amaka@
578,ABDUL BELLO,08081386604,KADUNA,hp laptop,,2.0,,failed,musa@mail.com
579,VICTOR ADE,,ABUJA,samsung phone,,1.0,,failed,janet@mail.com
580,oluchi oke,08062633881,LAGOS,infinix phone,,3.0,,failed,amina@email.com
581,Blessing Okorie,,ENUGU,iphone x,,2.0,,failed,oluchioke@mail
582,Chinedu Okafor,08019549244,KADUNA,hp laptop,,1.0,,paid,unkwoknemail@gmail.com
583,ifeoma igwe,08002899656,KADUNA,iphone x,,1.0,,failed,oluchioke@mail
584,ESTHER JOHN,08082595298,PORT HARCOURT,airpods,,1.0,,failed,faith@gmail.com
585,oluchi oke,08057635157,KADUNA,hp laptop,,1.0,,failed,danokoro@mail
586,FAITH JOHN,08098126876,LAGOS,hp laptop,,3.0,2024-10-19,failed,kingsley@mail.com
587,ifeoma igwe,,PORT HARCOURT,iphone x,,1.0,,paid,amina@email.com
588,amaka obinna,,ABUJA,hp laptop,,1.0,,pending,gbenga@
589,amaka obinna,08024149858,JOS,iphone x,,3.0,,failed,chinedu@email.com
590,VICTOR ADE,08050170030,JOS,samsung phone,,1.0,,paid,unkwoknemail@gmail.com
591,adebayo femi,08041488357,ABUJA,samsung phone,,1.0,2024-10-07,failed,danokoro@mail
592,sarah ben,08069525273,ABUJA,iphone x,,1.0,,paid,amaka@
593,janet olawale,08020413107,JOS,samsung phone,,3.0,,pending,unkwoknemail@gmail.com
594,gbenga isaac,,JOS,airpods,,3.0,,paid,sarah@mail
595,gbenga isaac,,JOS,airpods,,3.0,,paid,chinedu@email.com
596,Michael Peters,08075214425,ABUJA,airpods,,2.0,,pending,unkwoknemail@gmail.com
597,Chinedu Okafor,08041189338,JOS,infinix phone,,2.0,,pending,amina@email.com
598,sarah ben,,ENUGU,airpods,,1.0,2024-11-01,failed,sarah@mail
599,amina ibrahim,08005902936,ABUJA,airpods,,2.0,,paid,unkwoknemail@gmail.com
600,musa danjuma,08039103034,KADUNA,hp laptop,,1.0,,failed,no email
601,ABDUL BELLO,08047379203,KADUNA,samsung phone,,1.0,,pending,chika@mail.com
602,ESTHER JOHN,08029204050,JOS,iphone x,,1.0,,paid,amina@email.com
603,Blessing Okorie,,ENUGU,hp laptop,,2.0,,pending,faith@gmail.com
604,VICTOR ADE,08056601855,ENUGU,airpods,,1.0,,pending,unkwoknemail@gmail.com
605,amina ibrahim,08067583288,KADUNA,airpods,,1.0,,failed,emeka@mail.com
606,Chinedu Okafor,08065019262,KADUNA,hp laptop,,1.0,,failed,chika@mail.com
607,musa danjuma,,JOS,hp laptop,,1.0,,paid,chika@mail.com
608,ABDUL BELLO,,ABUJA,infinix phone,,2.0,,pending,amaka@
609,CHINEDU OKAFOR,,ENUGU,iphone x,,1.0,,failed,emeka@mail.com
610,adebayo femi,08057576374,ENUGU,samsung phone,,2.0,,pending,faith@gmail.com
611,Michael Peters,08000003651,LAGOS,hp laptop,,3.0,2024-11-16,failed,unkwoknemail@gmail.com
612,ferdinand nwoke,08003479713,ABUJA,hp laptop,,2.0,,failed,gbenga@
613,CHINEDU OKAFOR,08013375726,ENUGU,hp laptop,,3.0,,failed,adefemi@mail
614,FAITH JOHN,08073575169,ENUGU,iphone x,,1.0,,paid,chinedu@email.com
615,amaka obinna,,KADUNA,infinix phone,,2.0,2024-10-21,pending,unkwoknemail@gmail.com
616,FAITH JOHN,,ABUJA,samsung phone,,1.0,,pending,chika@mail.com
617,adebayo femi,08027247296,ENUGU,iphone x,,3.0,,pending,unkwoknemail@gmail.com
618,Chinedu Okafor,08051916338,PORT HARCOURT,samsung phone,,2.0,,pending,amaka@
619,amina ibrahim,08011090294,ABUJA,iphone x,,2.0,,pending,chinedu@email.com
620,FAITH JOHN,08020656728,PORT HARCOURT,hp laptop,,1.0,,failed,faith@gmail.com
621,musa danjuma,,KADUNA,hp laptop,,1.0,,pending,unkwoknemail@gmail.com
622,Michael Peters,08003199783,KADUNA,samsung phone,,3.0,2024-11-21,paid,kingsley@mail.com
623,CHINEDU OKAFOR,08080194191,JOS,iphone x,,2.0,2024-11-19,paid,amaka@
624,janet olawale,,ABUJA,iphone x,,1.0,,paid,esther@mail.com
625,Blessing Okorie,08078172076,KADUNA,airpods,,1.0,,paid,kingsley@mail.com
626,oluchi oke,08072931128,LAGOS,infinix phone,,1.0,2024-10-15,paid,chinedu@email.com
627,ESTHER JOHN,08084901237,PORT HARCOURT,infinix phone,,1.0,,pending,unkwoknemail@gmail.com
